INSPECTION_ID,INSPECTION_NUMBER,INSPECTION_LOCATION_ID,INSPECTION_LOCATION_NAME,INSPECTION_LOCATION_STATE_CODE,CATEGORY,SUBCATEGORY,PATHWAY_ID,PATHWAY,ID,COUNTRY_OF_ORIGIN_ID,COUNTRY_OF_ORIGIN_NAME,PROPAGATIVE_MATERIAL_TYPE_ID,PROPAGATIVE_MATERIAL_TYPE,PRODUCER_ID,PRODUCER_NAME,TOTAL_SAMPLING_UNITS,TOTAL_PLANT_QUANTITY,SUBMITTED_DATETIME,REMARKS,CONFIDENCE_LEVEL,RISK_RATING,DETECTION_LEVEL,REQUIRED_NUMBER_OF_BOXES,PULL_NUMBERS,IS_CERTIFIED_OFFSHORE_GREENHOUSE,IS_ACTIVE,CREATED_BY_USER_ID,CREATED_BY_USER_FIRST_NAME,CREATED_BY_USER_MIDDLE_NAME,CREATED_BY_USER_LAST_NAME,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_BY_USER_FIRST_NAME,MODIFIED_BY_USER_MIDDLE_NAME,MODIFIED_BY_USER_LAST_NAME,MODIFIED_DATETIME,remarks2,pack_plant
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Ornamentales Sapo Verde 301-320,26,83622,,,,,,15,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,VIVERO LAS GARDENIAS,13,84891,,,,,,14,,,,,,,,,,,,,,,
54,54,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,THREETHAWAT PHRAESIWAROJ,28,19451,,,,,,6,,,,,,,,,,,,,,,
54,54,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Not Selected,16,182076,,,,,,19,,,,,,,,,,,,,,,
54,54,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Cutting (including air layer),,INNOVAPLANT DE COSTA RICA,15,107818,,,,,,24,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,ASTERIX SA,101,383521,,,,,,10,,,,,,,,,,,,,,,
54,54,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Cutting (including air layer),,Not Selected,16,45109,,,,,,20,,,,,,,,,,,,,,,
54,54,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Unrooted Cutting,,AGRO ORCHIDS COSTA RICA S.A,1,154504,,,,,,25,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Rooted Cutting (including air layer),,AGRO MARIALINDA SOCIEDAD ANONIMA,3,1831,,,,,,6,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,FERTIPLANT B V,0,3,,,,,,11,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Nicaragua,,Rooted Cutting (including air layer),,Ornamentales Sapo Verde 501,4,1257,,,,,,17,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,FLORAPLANT SA DE CV,5,42550,,,,,,3,,,,,,,,,,,,,,,
54,54,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Wirote Makmoon,4,408,,,,,,15,,,,,,,,,,,,,,,
54,54,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,ROYAL VAN ZANTEN LTD,0,83,,,,,,27,,,,,,,,,,,,,,,
54,54,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,"Bulb, Corm, Rhizome, Tuberous Stem",,INNOVAPLANT DE COSTA RICA,1,4,,,,,,12,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Mexico,,Unrooted Cutting,,ORNAMENTALES DE SAPO VERDE 6201-6202,4,1290,,,,,,14,,,,,,,,,,,,,,,
54,54,,JFK PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Brazil,,Unrooted Cutting,,FOSACO CO LTD,77,11106,,,,,,13,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,ZHANGZHOU RICH-LINK TRADING CO L,2,9467,,,,,,3,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Guatemala,,Unrooted Cutting,,Ornamentales Sapo Verde 6201,67,24591,,,,,,28,,,,,,,,,,,,,,,
54,54,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,Ornamentales Sapo Verde 1110,2,20091,,,,,,1,,,,,,,,,,,,,,,
54,54,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,1,8157,,,,,,9,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Rooted Plant (including grafted),,FLORICULTURA Y COMPANIA LTDA,46,220206,,,,,,5,,,,,,,,,,,,,,,
54,54,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,Costa Farms LLC,27,27101,,,,,,18,,,,,,,,,,,,,,,
54,54,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,ANNIA FUENTES MARTINEZ,46,8407,,,,,,8,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,PLANTAS ORNAMENTALES DE COSTA RICA,6,3098,,,,,,19,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,PT FLORION,15,1377,,,,,,1,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,LOS PINOS POPTUN,6,17547,,,,,,25,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,IRIBOV BV,0,342,,,,,,10,,,,,,,,,,,,,,,
55,55,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Cutting (including air layer),,NATTA 1565 LIMITED PARTNERSHIP,1,229,,,,,,20,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,"ORNAMENTALES SAPO VERDE S A, BOX 6201-6202",22,22683,,,,,,5,,,,,,,,,,,,,,,
55,55,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Corporacion Bonanza,0,25,,,,,,3,,,,,,,,,,,,,,,
55,55,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Ornamentales Sapo Verde Box 501-542,7,40282,,,,,,15,,,,,,,,,,,,,,,
55,55,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,12,8383,,,,,,26,,,,,,,,,,,,,,,
55,55,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Nicaragua,,Rooted Plant (including grafted),,KAPOK PLANTAS S A,22,81526,,,,,,24,,,,,,,,,,,,,,,
55,55,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,Not Selected,0,93,,,,,,21,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Not Selected,10,44760,,,,,,22,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,INDUSTRIAS AGRICOLAS CENTRO AMER,11,24280,,,,,,14,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,COOPEINDIA R.L. BOX 37-57 ,62,111932,,,,,,2,,,,,,,,,,,,,,,
55,55,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Indonesia,,Unrooted Cutting,,INNOVA PLANT,98,57472,,,,,,11,,,,,,,,,,,,,,,
55,55,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,INNOVA PLANT,45,40644,,,,,,24,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,FLORICULTURA Y COMPANIA LTDA,2,1845,,,,,,22,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,COOPEINDIA R.L Box 900-923,14,11288,,,,,,6,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,COOPERATIVA AGRICOLA REGIONAL DE Box 25-27,15,9958,,,,,,16,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,2,873,,,,,,1,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Colombia,,Unrooted Cutting,,VITA FARMS Box 8501-8510,0,29,,,,,,7,,,,,,,,,,,,,,,
55,55,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,CHOMPOONUT KHONGMAN,0,4,,,,,,16,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Unrooted Cutting,,Amarilis Ninet,1,24,,,,,,27,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,KAPOK PLANTS S.A,2,961,,,,,,24,,,,,,,,,,,,,,,
55,55,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,IVAGRO S.A.,6,26068,,,,,,27,,,,,,,,,,,,,,,
56,56,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,ZHANGZHOU SPRING SUNSHINE IMP &EXP,74,86758,,,,,,14,,,,,,,,,,,,,,,
56,56,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Colombia,,Unrooted Plant,,ORNAMENTALES SAPO VERDE Box 8001-8009,41,113216,,,,,,15,,,,,,,,,,,,,,,
56,56,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Colombia,,Rooted Plant (including grafted),,Same as Shipper,1,4096,,,,,,19,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,IVAGRO S.A.,8,5464,,,,,,6,,,,,,,,,,,,,,,
56,56,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,Not Selected,25,87419,,,,,,14,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,ASTERIX SA,19,126239,,,,,,9,,,,,,,,,,,,,,,
56,56,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,THE QUEENS FLOWERS,1,79,,,,,,16,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Unrooted Plant,,BEAUTY LINE GUATEMALA SA,45,90514,,,,,,16,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Unrooted Cutting,,INDUSTRIAS AGRICOLAS CENTRO AMER,38,166678,,,,,,4,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,LUCHA ORNAMENTAL SA,5,581,,,,,,7,,,,,,,,,,,,,,,
56,56,,Los Angeles PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Poland,,"Bulb, Corm, Rhizome, Tuberous Stem",,Pollen Limited,0,9,,,,,,1,,,,,,,,,,,,,,,
56,56,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,LAS LIMAS S A,4,4081,,,,,,13,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,Unrooted Cutting,,INVERSIONES LUA S.A 1-80,1,539,,,,,,3,,,,,,,,,,,,,,,
56,56,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,INVERSIONES AGROCOMERCIALES,9,7043,,,,,,22,,,,,,,,,,,,,,,
56,56,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,POPOW ORCHIDS,7,3066,,,,,,2,,,,,,,,,,,,,,,
56,56,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,9,1217,,,,,,24,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,Unrooted Cutting,,ORNAMENTALES AMARILIS NINET,10,47571,,,,,,25,,,,,,,,,,,,,,,
56,56,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Malaysia,,Rooted Plant (including grafted),,Nucharin Boonyawan,4,2883,,,,,,11,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,TUCAN EXPORTERS,1,1722,,,,,,11,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,Same as Shipper,340,1773238,,,,,,9,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,GASAN S A,3,1431,,,,,,20,,,,,,,,,,,,,,,
56,56,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Sri Lanka,,Rooted Plant (including grafted),,MYM PRODUCTORES S.A,0,3501,,,,,,27,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Poland,,Rooted Plant (including grafted),,SAPO VERDE BOX 1001,0,34,,,,,,8,,,,,,,,,,,,,,,
56,56,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,T. ORCHIDS LIMITED PARTNERSHIP,15,11689,,,,,,19,,,,,,,,,,,,,,,
56,56,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,DALAT HASFARM CO LTD,146,6150,,,,,,17,,,,,,,,,,,,,,,
57,57,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,New Zealand,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,477,7762,,,,,,12,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,Cerca del Paraiso Box 101-,35,28140,,,,,,2,,,,,,,,,,,,,,,
57,57,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Spain,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,AMORNTHEP DAENGNOI,0,259,,,,,,9,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,AGROPECUARIA HERMANOS PACHECO S.,2,70,,,,,,13,,,,,,,,,,,,,,,
57,57,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,INNOVA PLANT DE COSTA RICA SA,0,5712,,,,,,14,,,,,,,,,,,,,,,
57,57,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Uganda,,Rooted Plant (including grafted),,AGROINDUSTRIALES CHORTI,1,5,,,,,,27,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,KP HOLLAND B.V,0,15167,,,,,,9,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,Same as Shipper,3,1526,,,,,,4,,,,,,,,,,,,,,,
57,57,,Los Angeles PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Nicaragua,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,AGROPECUARIA PENIEL S.A. (GUATEXOTIC),37,52849,,,,,,1,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Malaysia,,Rooted Cutting (including air layer),,"KAPOK PLANTAS, S.A.",10,3248,,,,,,6,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,AGRIGENTUM S A,6,21093,,,,,,3,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Cutting (including air layer),,Not Selected,1,1829,,,,,,24,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,BEAUTY LINE GUATEMALA,12,18181,,,,,,13,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,VIVERO INTERNACIONAL S.A. DE C.V,1,1921,,,,,,22,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Rooted Plant (including grafted),,COSTA FARM LLC,0,860,,,,,,25,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Unrooted Cutting,,PLANT SOURCE INTERNATIONAL MEXIC,100,195582,,,,,,11,,,,,,,,,,,,,,,
57,57,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,KENYA CUTTINGS LIMITED,97,519951,,,,,,26,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,PRODUCTOS VALPARAISO,7,965,,,,,,1,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Plant,,Mr. Wirote Makmoon,3,24006,,,,,,2,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Netherlands,,Rooted Plant (including grafted),,FERTIPLANT B V,7,4333,,,,,,21,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Cutting (including air layer),,Not Selected,1,900,,,,,,15,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Ornamentales Sapo Verde 2601,216,425882,,,,,,11,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Rooted Plant (including grafted),,Thana Sukkasem,75,4530,,,,,,25,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,LAS LIMAS,0,32573,,,,,,24,,,,,,,,,,,,,,,
57,57,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,EXPORTADORA IMPERIO VERDE,0,3451,,,,,,11,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Nicaragua,,Unrooted Cutting,,IVAGRO S A BOXES 42-48,133,143350,,,,,,18,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,KANSOM CO LTD,2,3147,,,,,,10,,,,,,,,,,,,,,,
58,58,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,DALAT HASFARM CO LTD,3,716,,,,,,13,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,SHENZHEN ZHIZE WEISI SUPPLY CHAIN,2,1878,,,,,,8,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Cutting (including air layer),,ORNAMENTAL DE SAPO Verde  031-039,1,8,,,,,,8,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Unrooted Cutting,,"Sociedad Tigra Verde, S.A.",1,1991,,,,,,26,,,,,,,,,,,,,,,
58,58,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,"Root cutting, crown, or clump, Tuberous Root",,Same as Shipper,26,34858,,,,,,10,,,,,,,,,,,,,,,
58,58,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,FOSACO CO LTD,5,1628,,,,,,1,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Rooted Cutting (including air layer),,"VIVERO INTERNACIONAL S,A DE C.V",4,19494,,,,,,10,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,INNOVA PLANT DE COSTA RICA SA,7,24444,,,,,,4,,,,,,,,,,,,,,,
58,58,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,LA FLORESTA ORNAMENTALES S A,40,94257,,,,,,21,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,FLORAPLANT SA DE CV,10,71610,,,,,,28,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Same as Shipper,21,39085,,,,,,1,,,,,,,,,,,,,,,
58,58,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Colombia,,Unrooted Plant,,ANTHURA B.V.,0,179,,,,,,13,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Rooted Plant (including grafted),,Same as Shipper,6,214,,,,,,14,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,LAS LIMAS S A,10,153,,,,,,15,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,LATHYFLORA KENYA LTD,2,217,,,,,,16,,,,,,,,,,,,,,,
58,58,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Plant (including grafted),,KAPOK PLANTS S.A,9,18284,,,,,,28,,,,,,,,,,,,,,,
58,58,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Slovakia,,Rooted Plant (including grafted),,Anita Salazar Avila,8,19864,,,,,,5,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,ZIMFLORA  PVT  LTD,11,193,,,,,,24,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Nicaragua,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,SHENZHEN ZHIZE WEISI SUPPLY CHAIN,1,39029,,,,,,25,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,QUELETZU SOCIEDAD ANONIMA,1,24,,,,,,6,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,Pawnpirun Pliankonk,6,207,,,,,,5,,,,,,,,,,,,,,,
58,58,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Nicaragua,,Unrooted Cutting,,QUELETZU S A BOX 1-32,16,20853,,,,,,12,,,,,,,,,,,,,,,
58,58,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,VITA FARMS 301,8,1572,,,,,,2,,,,,,,,,,,,,,,
59,59,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,"Bulb, Corm, Rhizome, Tuberous Stem",,MAGDALENA LEDEZMA VASQUEZ,32,21834,,,,,,20,,,,,,,,,,,,,,,
59,59,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,ORNAMENTALES DE ALTURA SA,3,2154,,,,,,5,,,,,,,,,,,,,,,
59,59,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,PLANT SOURCE INTERNACIONAL MEXICO S,8,1146,,,,,,6,,,,,,,,,,,,,,,
59,59,,Seattle PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Colombia,,Unrooted Cutting,,Mr. Bomb Takomfoo,1,39228,,,,,,15,,,,,,,,,,,,,,,
59,59,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,PLANTAS DEL TROPICO 1-13,37,23721,,,,,,25,,,,,,,,,,,,,,,
59,59,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Kenya,,Unrooted Plant,,Same as Shipper,5,22248,,,,,,13,,,,,,,,,,,,,,,
59,59,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,ANTHURA BV,74,111100,,,,,,9,,,,,,,,,,,,,,,
